TIMESTAMP,BENCH,TAG,CMD,EXEC_TIME,RES_FILE,ARCH_FILE,PERFORMANCE,POWER
10-02-2022_16:24:00.069355,lammps,in.rhodo.scaled.test_2n_64ont_864k_220p,mpiexec -np 2 -env OMP_NUM_THREADS=64 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 64 mode mixed -sf intel,129.98694157600403, lammps10-02-2022_16:24:00.069355_out.txt,lammps10-02-2022_16:24:00.069355_arch.txt,0.818,307.165387755102
10-02-2022_16:26:10.358861,lammps,in.rhodo.scaled.test_2n_64ont_864k_220p,mpiexec -np 2 -env OMP_NUM_THREADS=64 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 64 mode mixed -sf intel,130.47520542144775, lammps10-02-2022_16:26:10.358861_out.txt,lammps10-02-2022_16:26:10.358861_arch.txt,0.815,307.218693877551
10-02-2022_16:28:21.131383,lammps,in.rhodo.scaled.test_2n_64ont_864k_220p,mpiexec -np 2 -env OMP_NUM_THREADS=64 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 64 mode mixed -sf intel,130.17990112304688, lammps10-02-2022_16:28:21.131383_out.txt,lammps10-02-2022_16:28:21.131383_arch.txt,0.817,308.06551020408165
10-02-2022_16:30:31.613518,lammps,in.rhodo.scaled.test_2n_64ont_864k_220p,mpiexec -np 2 -env OMP_NUM_THREADS=64 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 64 mode mixed -sf intel,130.09792280197144, lammps10-02-2022_16:30:31.613518_out.txt,lammps10-02-2022_16:30:31.613518_arch.txt,0.817,307.6194693877551
10-02-2022_16:32:42.015839,lammps,in.rhodo.scaled.test_2n_64ont_864k_220p,mpiexec -np 2 -env OMP_NUM_THREADS=64 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 64 mode mixed -sf intel,130.6570429801941, lammps10-02-2022_16:32:42.015839_out.txt,lammps10-02-2022_16:32:42.015839_arch.txt,0.814,306.9123673469388
10-02-2022_16:34:52.975433,lammps,in.rhodo.scaled.test_2n_64ont_864k_220p,mpiexec -np 2 -env OMP_NUM_THREADS=64 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 64 mode mixed -sf intel,130.52659726142883, lammps10-02-2022_16:34:52.975433_out.txt,lammps10-02-2022_16:34:52.975433_arch.txt,0.814,306.6122448979592
10-02-2022_16:37:03.804485,lammps,in.rhodo.scaled.test_2n_64ont_864k_220p,mpiexec -np 2 -env OMP_NUM_THREADS=64 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 64 mode mixed -sf intel,130.52406811714172, lammps10-02-2022_16:37:03.804485_out.txt,lammps10-02-2022_16:37:03.804485_arch.txt,0.814,306.94710204081633
10-02-2022_16:39:14.634783,lammps,in.rhodo.scaled.test_2n_64ont_864k_220p,mpiexec -np 2 -env OMP_NUM_THREADS=64 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 64 mode mixed -sf intel,130.28599786758423, lammps10-02-2022_16:39:14.634783_out.txt,lammps10-02-2022_16:39:14.634783_arch.txt,0.816,307.5314693877551
10-02-2022_16:41:25.228623,lammps,in.rhodo.scaled.test_2n_64ont_864k_220p,mpiexec -np 2 -env OMP_NUM_THREADS=64 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 64 mode mixed -sf intel,130.4691286087036, lammps10-02-2022_16:41:25.228623_out.txt,lammps10-02-2022_16:41:25.228623_arch.txt,0.815,307.1737142857143
10-02-2022_16:43:36.001426,lammps,in.rhodo.scaled.test_2n_64ont_864k_220p,mpiexec -np 2 -env OMP_NUM_THREADS=64 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 64 mode mixed -sf intel,130.21792149543762, lammps10-02-2022_16:43:36.001426_out.txt,lammps10-02-2022_16:43:36.001426_arch.txt,0.817,307.2963673469388
10-02-2022_16:45:46.520227,lammps,in.rhodo.scaled.test_2n_64ont_864k_220p,mpiexec -np 2 -env OMP_NUM_THREADS=64 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 64 mode mixed -sf intel,129.8210382461548, lammps10-02-2022_16:45:46.520227_out.txt,lammps10-02-2022_16:45:46.520227_arch.txt,0.818,307.8169387755102
10-02-2022_16:47:56.647284,lammps,in.rhodo.scaled.test_2n_64ont_864k_220p,mpiexec -np 2 -env OMP_NUM_THREADS=64 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 64 mode mixed -sf intel,130.14237308502197, lammps10-02-2022_16:47:56.647284_out.txt,lammps10-02-2022_16:47:56.647284_arch.txt,0.817,307.7690612244898
10-02-2022_16:50:07.091081,lammps,in.rhodo.scaled.test_2n_64ont_864k_220p,mpiexec -np 2 -env OMP_NUM_THREADS=64 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 64 mode mixed -sf intel,130.0544819831848, lammps10-02-2022_16:50:07.091081_out.txt,lammps10-02-2022_16:50:07.091081_arch.txt,0.817,307.7952653061225
10-02-2022_16:52:17.452299,lammps,in.rhodo.scaled.test_2n_64ont_864k_220p,mpiexec -np 2 -env OMP_NUM_THREADS=64 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 64 mode mixed -sf intel,130.4883005619049, lammps10-02-2022_16:52:17.452299_out.txt,lammps10-02-2022_16:52:17.452299_arch.txt,0.814,307.33951020408165
10-02-2022_16:54:28.243064,lammps,in.rhodo.scaled.test_2n_64ont_864k_220p,mpiexec -np 2 -env OMP_NUM_THREADS=64 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 64 mode mixed -sf intel,130.64792394638062, lammps10-02-2022_16:54:28.243064_out.txt,lammps10-02-2022_16:54:28.243064_arch.txt,0.814,307.17077551020407
10-02-2022_16:56:39.198543,lammps,in.rhodo.scaled.test_4n_32ont_864k_220p,mpiexec -np 4 -env OMP_NUM_THREADS=32 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 32 mode mixed -sf intel,79.80135083198547, lammps10-02-2022_16:56:39.198543_out.txt,lammps10-02-2022_16:56:39.198543_arch.txt,1.334,341.30506849315066
10-02-2022_16:57:59.299035,lammps,in.rhodo.scaled.test_4n_32ont_864k_220p,mpiexec -np 4 -env OMP_NUM_THREADS=32 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 32 mode mixed -sf intel,79.76007723808289, lammps10-02-2022_16:57:59.299035_out.txt,lammps10-02-2022_16:57:59.299035_arch.txt,1.333,341.7381506849315
10-02-2022_16:59:19.361301,lammps,in.rhodo.scaled.test_4n_32ont_864k_220p,mpiexec -np 4 -env OMP_NUM_THREADS=32 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 32 mode mixed -sf intel,80.07179546356201, lammps10-02-2022_16:59:19.361301_out.txt,lammps10-02-2022_16:59:19.361301_arch.txt,1.327,340.39829931972787
10-02-2022_17:00:39.737793,lammps,in.rhodo.scaled.test_4n_32ont_864k_220p,mpiexec -np 4 -env OMP_NUM_THREADS=32 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 32 mode mixed -sf intel,79.98593592643738, lammps10-02-2022_17:00:39.737793_out.txt,lammps10-02-2022_17:00:39.737793_arch.txt,1.328,340.48231292517005
10-02-2022_17:02:00.027864,lammps,in.rhodo.scaled.test_4n_32ont_864k_220p,mpiexec -np 4 -env OMP_NUM_THREADS=32 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 32 mode mixed -sf intel,80.0179762840271, lammps10-02-2022_17:02:00.027864_out.txt,lammps10-02-2022_17:02:00.027864_arch.txt,1.33,340.62333333333333
10-02-2022_17:03:20.347688,lammps,in.rhodo.scaled.test_4n_32ont_864k_220p,mpiexec -np 4 -env OMP_NUM_THREADS=32 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 32 mode mixed -sf intel,79.68383979797363, lammps10-02-2022_17:03:20.347688_out.txt,lammps10-02-2022_17:03:20.347688_arch.txt,1.335,341.0859183673469
10-02-2022_17:04:40.332726,lammps,in.rhodo.scaled.test_4n_32ont_864k_220p,mpiexec -np 4 -env OMP_NUM_THREADS=32 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 32 mode mixed -sf intel,79.61032676696777, lammps10-02-2022_17:04:40.332726_out.txt,lammps10-02-2022_17:04:40.332726_arch.txt,1.336,341.37102040816325
10-02-2022_17:06:00.243024,lammps,in.rhodo.scaled.test_4n_32ont_864k_220p,mpiexec -np 4 -env OMP_NUM_THREADS=32 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 32 mode mixed -sf intel,80.28346967697144, lammps10-02-2022_17:06:00.243024_out.txt,lammps10-02-2022_17:06:00.243024_arch.txt,1.326,340.30931972789114
10-02-2022_17:07:20.829349,lammps,in.rhodo.scaled.test_4n_32ont_864k_220p,mpiexec -np 4 -env OMP_NUM_THREADS=32 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 32 mode mixed -sf intel,79.82710218429565, lammps10-02-2022_17:07:20.829349_out.txt,lammps10-02-2022_17:07:20.829349_arch.txt,1.332,341.63068493150683
10-02-2022_17:08:40.960000,lammps,in.rhodo.scaled.test_4n_32ont_864k_220p,mpiexec -np 4 -env OMP_NUM_THREADS=32 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 32 mode mixed -sf intel,79.95156788825989, lammps10-02-2022_17:08:40.960000_out.txt,lammps10-02-2022_17:08:40.960000_arch.txt,1.33,340.04238095238094
10-02-2022_17:10:01.216630,lammps,in.rhodo.scaled.test_4n_32ont_864k_220p,mpiexec -np 4 -env OMP_NUM_THREADS=32 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 32 mode mixed -sf intel,79.65584826469421, lammps10-02-2022_17:10:01.216630_out.txt,lammps10-02-2022_17:10:01.216630_arch.txt,1.336,341.1921088435374
10-02-2022_17:11:21.172960,lammps,in.rhodo.scaled.test_4n_32ont_864k_220p,mpiexec -np 4 -env OMP_NUM_THREADS=32 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 32 mode mixed -sf intel,79.67656302452087, lammps10-02-2022_17:11:21.172960_out.txt,lammps10-02-2022_17:11:21.172960_arch.txt,1.335,341.6540136054422
10-02-2022_17:12:41.153120,lammps,in.rhodo.scaled.test_4n_32ont_864k_220p,mpiexec -np 4 -env OMP_NUM_THREADS=32 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 32 mode mixed -sf intel,79.53288960456848, lammps10-02-2022_17:12:41.153120_out.txt,lammps10-02-2022_17:12:41.153120_arch.txt,1.337,341.69850340136054
10-02-2022_17:14:00.986730,lammps,in.rhodo.scaled.test_4n_32ont_864k_220p,mpiexec -np 4 -env OMP_NUM_THREADS=32 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 32 mode mixed -sf intel,79.80463671684265, lammps10-02-2022_17:14:00.986730_out.txt,lammps10-02-2022_17:14:00.986730_arch.txt,1.333,341.4656462585034
10-02-2022_17:15:21.093706,lammps,in.rhodo.scaled.test_4n_32ont_864k_220p,mpiexec -np 4 -env OMP_NUM_THREADS=32 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 32 mode mixed -sf intel,79.82815599441528, lammps10-02-2022_17:15:21.093706_out.txt,lammps10-02-2022_17:15:21.093706_arch.txt,1.331,340.9176870748299
10-02-2022_17:16:41.222514,lammps,in.rhodo.scaled.test_8n_16ont_864k_220p,mpiexec -np 8 -env OMP_NUM_THREADS=16 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 16 mode mixed -sf intel,51.23003101348877, lammps10-02-2022_17:16:41.222514_out.txt,lammps10-02-2022_17:16:41.222514_arch.txt,2.094,391.8958762886598
10-02-2022_17:17:32.753807,lammps,in.rhodo.scaled.test_8n_16ont_864k_220p,mpiexec -np 8 -env OMP_NUM_THREADS=16 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 16 mode mixed -sf intel,51.15273690223694, lammps10-02-2022_17:17:32.753807_out.txt,lammps10-02-2022_17:17:32.753807_arch.txt,2.096,391.4301030927835
10-02-2022_17:18:24.208700,lammps,in.rhodo.scaled.test_8n_16ont_864k_220p,mpiexec -np 8 -env OMP_NUM_THREADS=16 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 16 mode mixed -sf intel,51.23632788658142, lammps10-02-2022_17:18:24.208700_out.txt,lammps10-02-2022_17:18:24.208700_arch.txt,2.095,391.0743298969072
10-02-2022_17:19:15.749109,lammps,in.rhodo.scaled.test_8n_16ont_864k_220p,mpiexec -np 8 -env OMP_NUM_THREADS=16 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 16 mode mixed -sf intel,51.195923805236816, lammps10-02-2022_17:19:15.749109_out.txt,lammps10-02-2022_17:19:15.749109_arch.txt,2.097,391.62773195876287
10-02-2022_17:20:07.260518,lammps,in.rhodo.scaled.test_8n_16ont_864k_220p,mpiexec -np 8 -env OMP_NUM_THREADS=16 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 16 mode mixed -sf intel,51.25501894950867, lammps10-02-2022_17:20:07.260518_out.txt,lammps10-02-2022_17:20:07.260518_arch.txt,2.095,391.2631958762887
10-02-2022_17:20:58.817402,lammps,in.rhodo.scaled.test_8n_16ont_864k_220p,mpiexec -np 8 -env OMP_NUM_THREADS=16 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 16 mode mixed -sf intel,51.2149977684021, lammps10-02-2022_17:20:58.817402_out.txt,lammps10-02-2022_17:20:58.817402_arch.txt,2.094,389.8401020408163
10-02-2022_17:21:50.332263,lammps,in.rhodo.scaled.test_8n_16ont_864k_220p,mpiexec -np 8 -env OMP_NUM_THREADS=16 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 16 mode mixed -sf intel,51.32193613052368, lammps10-02-2022_17:21:50.332263_out.txt,lammps10-02-2022_17:21:50.332263_arch.txt,2.09,389.12204081632655
10-02-2022_17:22:41.960279,lammps,in.rhodo.scaled.test_8n_16ont_864k_220p,mpiexec -np 8 -env OMP_NUM_THREADS=16 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 16 mode mixed -sf intel,51.27663683891296, lammps10-02-2022_17:22:41.960279_out.txt,lammps10-02-2022_17:22:41.960279_arch.txt,2.091,389.5155102040816
10-02-2022_17:23:33.543741,lammps,in.rhodo.scaled.test_8n_16ont_864k_220p,mpiexec -np 8 -env OMP_NUM_THREADS=16 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 16 mode mixed -sf intel,51.24921751022339, lammps10-02-2022_17:23:33.543741_out.txt,lammps10-02-2022_17:23:33.543741_arch.txt,2.091,389.8133673469388
10-02-2022_17:24:25.099893,lammps,in.rhodo.scaled.test_8n_16ont_864k_220p,mpiexec -np 8 -env OMP_NUM_THREADS=16 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 16 mode mixed -sf intel,51.40781617164612, lammps10-02-2022_17:24:25.099893_out.txt,lammps10-02-2022_17:24:25.099893_arch.txt,2.087,391.2638144329897
10-02-2022_17:25:16.813788,lammps,in.rhodo.scaled.test_8n_16ont_864k_220p,mpiexec -np 8 -env OMP_NUM_THREADS=16 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 16 mode mixed -sf intel,51.27033734321594, lammps10-02-2022_17:25:16.813788_out.txt,lammps10-02-2022_17:25:16.813788_arch.txt,2.091,391.4692783505155
10-02-2022_17:26:08.388581,lammps,in.rhodo.scaled.test_8n_16ont_864k_220p,mpiexec -np 8 -env OMP_NUM_THREADS=16 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 16 mode mixed -sf intel,51.28557109832764, lammps10-02-2022_17:26:08.388581_out.txt,lammps10-02-2022_17:26:08.388581_arch.txt,2.092,391.42278350515465
10-02-2022_17:26:59.974980,lammps,in.rhodo.scaled.test_8n_16ont_864k_220p,mpiexec -np 8 -env OMP_NUM_THREADS=16 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 16 mode mixed -sf intel,51.343223333358765, lammps10-02-2022_17:26:59.974980_out.txt,lammps10-02-2022_17:26:59.974980_arch.txt,2.087,389.3688775510204
10-02-2022_17:27:51.621507,lammps,in.rhodo.scaled.test_8n_16ont_864k_220p,mpiexec -np 8 -env OMP_NUM_THREADS=16 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 16 mode mixed -sf intel,51.21520304679871, lammps10-02-2022_17:27:51.621507_out.txt,lammps10-02-2022_17:27:51.621507_arch.txt,2.092,391.6873195876289
10-02-2022_17:28:43.142313,lammps,in.rhodo.scaled.test_8n_16ont_864k_220p,mpiexec -np 8 -env OMP_NUM_THREADS=16 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 16 mode mixed -sf intel,51.30434846878052, lammps10-02-2022_17:28:43.142313_out.txt,lammps10-02-2022_17:28:43.142313_arch.txt,2.094,389.9241836734694
10-02-2022_17:29:34.750083,lammps,in.rhodo.scaled.test_16n_8ont_864k_220p,mpiexec -np 16 -env OMP_NUM_THREADS=8 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 8 mode mixed -sf intel,38.99720215797424, lammps10-02-2022_17:29:34.750083_out.txt,lammps10-02-2022_17:29:34.750083_arch.txt,2.786,427.1520833333333
10-02-2022_17:30:14.046809,lammps,in.rhodo.scaled.test_16n_8ont_864k_220p,mpiexec -np 16 -env OMP_NUM_THREADS=8 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 8 mode mixed -sf intel,38.9747793674469, lammps10-02-2022_17:30:14.046809_out.txt,lammps10-02-2022_17:30:14.046809_arch.txt,2.788,427.8197916666667
10-02-2022_17:30:53.335952,lammps,in.rhodo.scaled.test_16n_8ont_864k_220p,mpiexec -np 16 -env OMP_NUM_THREADS=8 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 8 mode mixed -sf intel,39.45892238616944, lammps10-02-2022_17:30:53.335952_out.txt,lammps10-02-2022_17:30:53.335952_arch.txt,2.762,424.89375
10-02-2022_17:31:33.099533,lammps,in.rhodo.scaled.test_16n_8ont_864k_220p,mpiexec -np 16 -env OMP_NUM_THREADS=8 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 8 mode mixed -sf intel,39.11755442619324, lammps10-02-2022_17:31:33.099533_out.txt,lammps10-02-2022_17:31:33.099533_arch.txt,2.781,427.1325
10-02-2022_17:32:12.523751,lammps,in.rhodo.scaled.test_16n_8ont_864k_220p,mpiexec -np 16 -env OMP_NUM_THREADS=8 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 8 mode mixed -sf intel,39.0414137840271, lammps10-02-2022_17:32:12.523751_out.txt,lammps10-02-2022_17:32:12.523751_arch.txt,2.784,428.28583333333336
10-02-2022_17:32:51.874517,lammps,in.rhodo.scaled.test_16n_8ont_864k_220p,mpiexec -np 16 -env OMP_NUM_THREADS=8 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 8 mode mixed -sf intel,39.0521924495697, lammps10-02-2022_17:32:51.874517_out.txt,lammps10-02-2022_17:32:51.874517_arch.txt,2.784,427.5064583333333
10-02-2022_17:33:31.235064,lammps,in.rhodo.scaled.test_16n_8ont_864k_220p,mpiexec -np 16 -env OMP_NUM_THREADS=8 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 8 mode mixed -sf intel,39.18442487716675, lammps10-02-2022_17:33:31.235064_out.txt,lammps10-02-2022_17:33:31.235064_arch.txt,2.782,426.9745833333333
10-02-2022_17:34:10.737137,lammps,in.rhodo.scaled.test_16n_8ont_864k_220p,mpiexec -np 16 -env OMP_NUM_THREADS=8 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 8 mode mixed -sf intel,39.13287091255188, lammps10-02-2022_17:34:10.737137_out.txt,lammps10-02-2022_17:34:10.737137_arch.txt,2.785,427.3510416666667
10-02-2022_17:34:50.176099,lammps,in.rhodo.scaled.test_16n_8ont_864k_220p,mpiexec -np 16 -env OMP_NUM_THREADS=8 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 8 mode mixed -sf intel,39.69712328910828, lammps10-02-2022_17:34:50.176099_out.txt,lammps10-02-2022_17:34:50.176099_arch.txt,2.738,425.47041666666667
10-02-2022_17:35:30.178035,lammps,in.rhodo.scaled.test_16n_8ont_864k_220p,mpiexec -np 16 -env OMP_NUM_THREADS=8 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 8 mode mixed -sf intel,39.160069942474365, lammps10-02-2022_17:35:30.178035_out.txt,lammps10-02-2022_17:35:30.178035_arch.txt,2.781,427.64520833333336
10-02-2022_17:36:09.642570,lammps,in.rhodo.scaled.test_16n_8ont_864k_220p,mpiexec -np 16 -env OMP_NUM_THREADS=8 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 8 mode mixed -sf intel,39.0127637386322, lammps10-02-2022_17:36:09.642570_out.txt,lammps10-02-2022_17:36:09.642570_arch.txt,2.786,428.2216666666667
10-02-2022_17:36:48.963138,lammps,in.rhodo.scaled.test_16n_8ont_864k_220p,mpiexec -np 16 -env OMP_NUM_THREADS=8 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 8 mode mixed -sf intel,39.01520037651062, lammps10-02-2022_17:36:48.963138_out.txt,lammps10-02-2022_17:36:48.963138_arch.txt,2.788,428.49145833333336
10-02-2022_17:37:28.280575,lammps,in.rhodo.scaled.test_16n_8ont_864k_220p,mpiexec -np 16 -env OMP_NUM_THREADS=8 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 8 mode mixed -sf intel,39.06137704849243, lammps10-02-2022_17:37:28.280575_out.txt,lammps10-02-2022_17:37:28.280575_arch.txt,2.785,427.521875
10-02-2022_17:38:07.646914,lammps,in.rhodo.scaled.test_16n_8ont_864k_220p,mpiexec -np 16 -env OMP_NUM_THREADS=8 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 8 mode mixed -sf intel,39.02792549133301, lammps10-02-2022_17:38:07.646914_out.txt,lammps10-02-2022_17:38:07.646914_arch.txt,2.788,428.2554166666667
10-02-2022_17:38:46.979508,lammps,in.rhodo.scaled.test_16n_8ont_864k_220p,mpiexec -np 16 -env OMP_NUM_THREADS=8 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 8 mode mixed -sf intel,39.0473153591156, lammps10-02-2022_17:38:46.979508_out.txt,lammps10-02-2022_17:38:46.979508_arch.txt,2.787,428.0472916666667
10-02-2022_17:39:26.330707,lammps,in.rhodo.scaled.test_32n_4ont_864k_220p,mpiexec -np 32 -env OMP_NUM_THREADS=4 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 4 mode mixed -sf intel,31.248836994171143, lammps10-02-2022_17:39:26.330707_out.txt,lammps10-02-2022_17:39:26.330707_arch.txt,3.582,467.7760416666667
10-02-2022_17:39:57.883015,lammps,in.rhodo.scaled.test_32n_4ont_864k_220p,mpiexec -np 32 -env OMP_NUM_THREADS=4 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 4 mode mixed -sf intel,31.283997535705566, lammps10-02-2022_17:39:57.883015_out.txt,lammps10-02-2022_17:39:57.883015_arch.txt,3.589,467.40625
10-02-2022_17:40:29.474504,lammps,in.rhodo.scaled.test_32n_4ont_864k_220p,mpiexec -np 32 -env OMP_NUM_THREADS=4 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 4 mode mixed -sf intel,31.385093927383423, lammps10-02-2022_17:40:29.474504_out.txt,lammps10-02-2022_17:40:29.474504_arch.txt,3.584,467.0341666666667
10-02-2022_17:41:01.160820,lammps,in.rhodo.scaled.test_32n_4ont_864k_220p,mpiexec -np 32 -env OMP_NUM_THREADS=4 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 4 mode mixed -sf intel,31.26401376724243, lammps10-02-2022_17:41:01.160820_out.txt,lammps10-02-2022_17:41:01.160820_arch.txt,3.588,468.16541666666666
10-02-2022_17:41:32.739752,lammps,in.rhodo.scaled.test_32n_4ont_864k_220p,mpiexec -np 32 -env OMP_NUM_THREADS=4 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 4 mode mixed -sf intel,31.33668541908264, lammps10-02-2022_17:41:32.739752_out.txt,lammps10-02-2022_17:41:32.739752_arch.txt,3.589,467.7389583333333
10-02-2022_17:42:04.380660,lammps,in.rhodo.scaled.test_32n_4ont_864k_220p,mpiexec -np 32 -env OMP_NUM_THREADS=4 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 4 mode mixed -sf intel,31.35230779647827, lammps10-02-2022_17:42:04.380660_out.txt,lammps10-02-2022_17:42:04.380660_arch.txt,3.581,468.01
10-02-2022_17:42:36.039653,lammps,in.rhodo.scaled.test_32n_4ont_864k_220p,mpiexec -np 32 -env OMP_NUM_THREADS=4 ../src/lmp_intel_cpu_intelmpi -in in.rhodo.scaled.test -pk intel 0 omp 4 mode mixed -sf intel,31.3619441986084, lammps10-02-2022_17:42:36.039653_out.txt,lammps10-02-2022_17:42:36.039653_arch.txt,3.592,467.25104166666665
